prices,market_caps,total_volumes,id_coin,date
20.399,19582739051.288105,1354116192.8114617,polkadot,2021-02-07
19.687,18891743103.597805,1496709054.2225707,polkadot,2021-02-08
23.105,22114659632.659473,2773507986.714624,polkadot,2021-02-09
23.177,22334799741.81557,1884256190.4570649,polkadot,2021-02-10
23.533,22734504386.84818,2131291693.2757363,polkadot,2021-02-11
25.116,24161179429.366028,2103920735.4379256,polkadot,2021-02-12
28.637,27616676384.90755,2519169670.429951,polkadot,2021-02-13
27.948,27007038181.38601,2266210239.4688272,polkadot,2021-02-14
27.053,26227319235.22934,1595500661.964877,polkadot,2021-02-15
27.687,26566488356.9671,2472116588.792158,polkadot,2021-02-16
30.198,29114114011.07639,2701843651.3887186,polkadot,2021-02-17
31.932,30712299898.00881,2323010298.124222,polkadot,2021-02-18
31.163,30015246212.949078,1446625690.0175753,polkadot,2021-02-19
35.026,33723084919.03054,2809304671.1877484,polkadot,2021-02-20
39.374,37257080664.757454,5237458518.062277,polkadot,2021-02-21
39.722,37996210717.6472,2910491062.714656,polkadot,2021-02-22
37.818,36345028065.35592,4422794727.434546,polkadot,2021-02-23
34.394,33192737847.942608,6044402319.652301,polkadot,2021-02-24
33.729,32697522066.641846,3216425877.0109863,polkadot,2021-02-25
31.19,30403400398.56049,2424342543.138615,polkadot,2021-02-26
31.375,30323219597.905197,3811257872.375225,polkadot,2021-02-27
33.804,32494177264.131943,3663132564.0751624,polkadot,2021-02-28
33.453,32724468747.04945,3361298154.3935986,polkadot,2021-03-01
35.573,34482548793.082504,2394221030.452759,polkadot,2021-03-02
36.273,35162491056.98591,2652602369.6720257,polkadot,2021-03-03
37.076,36037615291.30907,1846992438.6695292,polkadot,2021-03-04
35.414,34325821408.80083,2017937521.415405,polkadot,2021-03-05
33.724,32533163620.605686,2195167253.9325957,polkadot,2021-03-06
33.494,32513187620.90908,1056302430.6437292,polkadot,2021-03-07
35.244,34105986455.119774,1174423275.4810855,polkadot,2021-03-08
34.972,33921422032.115574,1202842486.8403623,polkadot,2021-03-09
38.396,37395351100.78027,2208593351.545486,polkadot,2021-03-10
37.78,36853090170.43106,2247048891.0175467,polkadot,2021-03-11
36.878,35856583093.91823,1602488721.3347497,polkadot,2021-03-12
35.708,34769140591.6425,1346759594.8959148,polkadot,2021-03-13
37.317,36630956614.64997,1507640392.6381807,polkadot,2021-03-14
36.726,35929717095.64556,1076645082.295149,polkadot,2021-03-15
34.354,33698594020.455296,1939668585.3105516,polkadot,2021-03-16
35.65,34537765726.02906,1616622960.744138,polkadot,2021-03-17
36.294,35349519331.46919,1407907457.9845603,polkadot,2021-03-18
35.523,34684937913.02223,1130555670.2476017,polkadot,2021-03-19
38.216,37374066395.854706,1816822876.654633,polkadot,2021-03-20
37.505,36835725243.02955,1624244017.1843762,polkadot,2021-03-21
36.765,35952735874.87629,1282812882.4768355,polkadot,2021-03-22
35.518,34774273754.16565,1238649934.2621312,polkadot,2021-03-23
34.286,33531597127.33813,1146831543.568595,polkadot,2021-03-24
30.571,30045752287.980137,1939572978.8947408,polkadot,2021-03-25
29.71,29046963177.401062,2380374370.5190663,polkadot,2021-03-26
33.129,32342912958.142776,1302279715.7344959,polkadot,2021-03-27
32.624,31949432348.545704,1081995006.209691,polkadot,2021-03-28
32.171,31468649102.246227,872725521.1743374,polkadot,2021-03-29
34.326,33490535900.76816,837849935.5380555,polkadot,2021-03-30
33.925,33200100559.216576,972088014.2611275,polkadot,2021-03-31
36.888,36315780875.424095,2749780924.550207,polkadot,2021-04-01
37.625,36943423386.29301,2112188584.2797937,polkadot,2021-04-02
40.944,40042895373.819046,2109672607.7135742,polkadot,2021-04-03
41.702,41035684386.907776,3953738785.6009393,polkadot,2021-04-04
44.24,43038662965.1209,2203439508.717633,polkadot,2021-04-05
45.608,44120784681.118515,2101421530.2666874,polkadot,2021-04-06
43.425,42688387270.04445,2250595124.9908485,polkadot,2021-04-07
39.75,39229624713.84908,2407805210.9192314,polkadot,2021-04-08
41.409,40700735346.47808,1386402238.6371279,polkadot,2021-04-09
40.784,40088795175.58917,1063984405.5106469,polkadot,2021-04-10
41.592,40822769763.2672,1301909092.0272765,polkadot,2021-04-11
41.379,40683743856.07151,1220208465.547585,polkadot,2021-04-12
40.557,39897746204.72769,1426647376.004758,polkadot,2021-04-13
43.222,42419688929.988556,2159038658.702956,polkadot,2021-04-14
42.498,41865671360.148796,2399471936.9260116,polkadot,2021-04-15
43.52,42864935181.02473,1865431184.08903,polkadot,2021-04-16
41.513,40968120748.56171,2098476058.2316206,polkadot,2021-04-17
42.409,42045360704.400856,3622543924.235522,polkadot,2021-04-18
37.373,36963739593.6074,4664575738.97489,polkadot,2021-04-19
34.821,34547573875.09173,2183490705.6617746,polkadot,2021-04-20
35.414,35052437008.23122,2535369660.112585,polkadot,2021-04-21
34.016,33656812078.590767,2067143570.5438857,polkadot,2021-04-22
33.242,32837988741.585655,2727362562.7818136,polkadot,2021-04-23
32.378,31955227311.01955,3692974457.242997,polkadot,2021-04-24
29.138,29164117673.324932,1790187521.1027157,polkadot,2021-04-25
29.771,29386423738.55804,1426820530.317965,polkadot,2021-04-26
33.461,32971528339.239906,2073188240.1405542,polkadot,2021-04-27
34.539,34085016694.010246,1707353296.040809,polkadot,2021-04-28
33.993,33465362480.344566,1727083451.9411442,polkadot,2021-04-29
35.782,35125134676.12503,1671642385.8837767,polkadot,2021-04-30
36.556,36161115650.50087,2053574634.1266975,polkadot,2021-05-01
36.895,36487497552.831894,1431056978.6740394,polkadot,2021-05-02
36.629,36175071088.34755,1303233017.6899304,polkadot,2021-05-03
37.311,36985789925.45359,1645143224.0203195,polkadot,2021-05-04
34.662,34707954650.18579,2295521130.5770683,polkadot,2021-05-05
40.569,40073630954.333496,2902362969.2338347,polkadot,2021-05-06
41.515,41263884488.423386,3591760181.6557684,polkadot,2021-05-07
39.93,39477322692.65792,2614452242.387992,polkadot,2021-05-08
39.645,39197018807.0192,1539872559.5545456,polkadot,2021-05-09
40.305,39960281498.6593,1960812614.7285278,polkadot,2021-05-10
36.698,36380576367.92715,2738737908.933777,polkadot,2021-05-11
38.629,38213129449.26634,1978072269.6659775,polkadot,2021-05-12
35.366,36142903315.04381,3297743471.4965587,polkadot,2021-05-13
40.105,39682065176.0802,6028561379.2491,polkadot,2021-05-14
47.332,46663358358.632095,4389158726.270394,polkadot,2021-05-15
43.19,42873126463.91633,5670783483.435763,polkadot,2021-05-16
42.496,41909567642.53158,3512522788.0849147,polkadot,2021-05-17
38.467,38675535803.375725,3591393624.0346236,polkadot,2021-05-18
40.784,40700856754.28537,2964614890.0023675,polkadot,2021-05-19
25.547,26212334807.34307,7440268038.0967455,polkadot,2021-05-20
28.968,28603677243.810192,4887264993.644384,polkadot,2021-05-21
23.887,23855622508.168064,4537200355.067695,polkadot,2021-05-22
21.986,21860219890.87334,3027159412.6211486,polkadot,2021-05-23
18.056,17830097290.168854,4240565324.877562,polkadot,2021-05-24
23.068,22978156612.954174,3294658515.605996,polkadot,2021-05-25
21.998,21933881526.44776,2593578225.083468,polkadot,2021-05-26
24.664,24531339737.5942,2295932465.490305,polkadot,2021-05-27
23.994,24040296853.950665,1953660434.2199876,polkadot,2021-05-28
21.464,21392351948.632805,3163705196.799271,polkadot,2021-05-29
19.918,20036900253.630054,1639713144.1522937,polkadot,2021-05-30
20.428,20344660576.923485,1386880188.949725,polkadot,2021-05-31
23.328,23254070863.818947,1916499739.7321558,polkadot,2021-06-01
22.903,22899347242.905197,1555014124.7382228,polkadot,2021-06-02
26.167,26126479643.786804,2139089062.7504544,polkadot,2021-06-03
27.235,27239991190.48918,2059836125.1783895,polkadot,2021-06-04
25.101,25084953695.39406,1952268571.332295,polkadot,2021-06-05
23.816,23680247755.592136,1415753256.4326484,polkadot,2021-06-06
24.146,24156716111.00127,843204626.1208866,polkadot,2021-06-07
21.397,21605113644.382584,1280241352.385666,polkadot,2021-06-08
21.865,21896291632.897587,1698751463.5288625,polkadot,2021-06-09
23.197,23303937957.99968,1452158373.0871491,polkadot,2021-06-10
22.68,22853431521.801174,1437709901.7599847,polkadot,2021-06-11
21.057,21108781102.469795,981770548.2225292,polkadot,2021-06-12
20.847,21002014902.98868,962136083.1628792,polkadot,2021-06-13
22.089,22042757096.994293,802526585.392608,polkadot,2021-06-14
25.935,26018722804.42594,2102058923.7809913,polkadot,2021-06-15
24.12,24229295867.459297,1499821201.2995617,polkadot,2021-06-16
22.835,22887778579.919186,1132504108.432292,polkadot,2021-06-17
22.554,22454000728.776775,830343796.1260432,polkadot,2021-06-18
21.455,21545349132.29741,861812291.6179062,polkadot,2021-06-19
20.382,20468951490.828773,624793482.9809674,polkadot,2021-06-20
20.745,20817405498.417953,889911121.8767681,polkadot,2021-06-21
15.782,15982853048.931551,1604155701.6824002,polkadot,2021-06-22
14.628,14637302133.758293,2207447798.607186,polkadot,2021-06-23
15.861,15964610514.042696,1395173769.7441962,polkadot,2021-06-24
16.262,16337122561.43929,891444663.6233742,polkadot,2021-06-25
14.748,14854414724.676348,863464620.4382737,polkadot,2021-06-26
14.419,14370536477.857649,805461997.5952917,polkadot,2021-06-27
14.975999999999999,15038775166.061934,616294782.9453921,polkadot,2021-06-28
15.776,15872501595.64575,755671286.8360317,polkadot,2021-06-29
16.279,16384626754.387346,935736808.1989927,polkadot,2021-06-30
16.412,16512919235.466106,858783153.1010189,polkadot,2021-07-01
15.281,15380656777.288427,585331700.7122605,polkadot,2021-07-02
15.342,15419847509.992872,468816447.8059007,polkadot,2021-07-03
15.508,15587592092.317818,433677879.5271505,polkadot,2021-07-04
16.03,16202592095.968876,496919154.30138683,polkadot,2021-07-05
15.319,15446939706.966547,574183925.1512223,polkadot,2021-07-06
16.011,16110114515.520721,710889640.5946512,polkadot,2021-07-07
16.844,16988955419.758852,1071108684.8823645,polkadot,2021-07-08
15.38,15515383491.814346,803984948.9624517,polkadot,2021-07-09
15.733,15876798284.279968,541920808.0654576,polkadot,2021-07-10
15.363,15507578349.20516,420597815.0755611,polkadot,2021-07-11
15.517,15659569354.397688,344870666.6668761,polkadot,2021-07-12
14.935,15064043256.525341,448242274.993748,polkadot,2021-07-13
14.143,14290203246.661207,392671006.92454654,polkadot,2021-07-14
13.798,13918632889.939701,594320913.1156065,polkadot,2021-07-15
13.042,13164575053.977856,559591550.8491681,polkadot,2021-07-16
12.017,12135153029.810574,552734556.6652181,polkadot,2021-07-17
12.274000000000001,12431619895.169931,602223527.0661373,polkadot,2021-07-18
12.773,12904733429.225042,491685992.45810634,polkadot,2021-07-19
11.539,11716868009.766188,633403592.1663936,polkadot,2021-07-20
11.074,11192123688.695856,604314613.6823586,polkadot,2021-07-21
12.402,12507872639.32874,943414148.436684,polkadot,2021-07-22
13.262,13425897698.422424,855200965.5527009,polkadot,2021-07-23
13.351,13516250007.12555,748669936.7785717,polkadot,2021-07-24
13.847,13995021443.19115,647617803.3238002,polkadot,2021-07-25
13.801,13977268609.217564,599123810.8506314,polkadot,2021-07-26
13.945,14197666149.040764,1406472419.6280398,polkadot,2021-07-27
14.326,14471619607.204191,924272223.9271412,polkadot,2021-07-28
14.543,14744715019.364664,861496261.0001287,polkadot,2021-07-29
15.237,15511762402.182098,859675435.1189196,polkadot,2021-07-30
15.792,16020063316.840374,899105792.4212883,polkadot,2021-07-31
16.913,17191651678.448353,970085119.0522482,polkadot,2021-08-01
18.323,18560418021.78449,2222122744.8011594,polkadot,2021-08-02
18.185,18581195437.747715,1322342228.4124486,polkadot,2021-08-03
17.472,17745897142.51564,959709619.3894043,polkadot,2021-08-04
19.181,19483236487.043167,1291235791.1619103,polkadot,2021-08-05
19.14,19473342237.69863,1270447579.789482,polkadot,2021-08-06
20.424,20766396621.81058,1293430028.7762022,polkadot,2021-08-07
21.035,21265044607.579567,1269915497.355134,polkadot,2021-08-08
19.743,20106626711.23179,1018656074.6366373,polkadot,2021-08-09
20.628,20824372654.69003,1053844787.9927258,polkadot,2021-08-10
20.654,21021462160.86903,1135180262.5213861,polkadot,2021-08-11
21.378,21760453709.923435,1462398351.259337,polkadot,2021-08-12
20.762,21137761564.596798,1239209131.0266278,polkadot,2021-08-13
22.604,22996186282.12132,1111594036.730999,polkadot,2021-08-14
22.845,23372878955.12979,1157508341.238964,polkadot,2021-08-15
23.111,23563334000.34182,944471290.0613953,polkadot,2021-08-16
24.506,25452923777.416542,2081379320.9377134,polkadot,2021-08-17
23.476,24159304429.401466,2580123102.6011233,polkadot,2021-08-18
24.218,24871121629.816124,1897698075.3012993,polkadot,2021-08-19
26.393,26800386991.24821,1834951374.3786929,polkadot,2021-08-20
28.112,28679131918.841976,1906428283.9811225,polkadot,2021-08-21
27.982,28629606444.31811,1614836574.9771018,polkadot,2021-08-22
27.764,28485595629.483974,1316710459.9558077,polkadot,2021-08-23
27.875,28634802760.25213,1346642387.4207954,polkadot,2021-08-24
25.155,25966214797.418373,1562256496.4319983,polkadot,2021-08-25
26.047,26709687702.000233,1426104606.9529798,polkadot,2021-08-26
24.364,25001420049.62348,1307436888.2346263,polkadot,2021-08-27
26.548000000000002,27227356056.746326,1360622439.1787415,polkadot,2021-08-28
25.991,26609443201.535122,829101579.1077722,polkadot,2021-08-29
25.777,26402199659.960243,678938725.0418639,polkadot,2021-08-30
26.007,26606852908.878548,1464426120.1452827,polkadot,2021-08-31
31.695,32535963685.01559,4569057825.199612,polkadot,2021-09-01
32.973,33822604572.48581,3159549414.572988,polkadot,2021-09-02
31.864,32719602764.601856,1792704918.9237335,polkadot,2021-09-03
33.431,34222384278.98811,1894789965.7705662,polkadot,2021-09-04
32.489,33466123091.017315,1155544794.471392,polkadot,2021-09-05
34.274,35142925872.48066,1262460653.608827,polkadot,2021-09-06
34.227,35143731453.001076,1659932503.4548569,polkadot,2021-09-07
27.926,28688050254.74506,4111825922.313873,polkadot,2021-09-08
27.532,28490126294.132744,2523472271.321018,polkadot,2021-09-09
29.69,30643022045.922634,2236812413.367374,polkadot,2021-09-10
28.997,29788383579.59864,2729974247.8725033,polkadot,2021-09-11
31.431,32286865041.880806,1677342484.6653113,polkadot,2021-09-12
35.76,37027846170.79269,3341446624.441163,polkadot,2021-09-13
34.818,35812324937.10864,5604723293.868191,polkadot,2021-09-14
37.532,38788253004.43867,2939726407.270585,polkadot,2021-09-15
36.329,37410339125.7701,1625848750.932562,polkadot,2021-09-16
35.55,36546026114.95362,1710265888.0050788,polkadot,2021-09-17
33.092,34034533042.46009,1782611570.3137794,polkadot,2021-09-18
34.934,36039068294.78999,1327354227.9320111,polkadot,2021-09-19
33.741,34807420627.91072,1019941670.7607338,polkadot,2021-09-20
28.334,28858484282.205788,2884063141.216121,polkadot,2021-09-21
25.942,26596968281.658463,2393207898.4139647,polkadot,2021-09-22
31.411,32330431374.67911,2179016958.3430533,polkadot,2021-09-23
33.465,34457686867.44408,1701994083.1513853,polkadot,2021-09-24
30.769,32097307439.380386,2858400513.0512323,polkadot,2021-09-25
30.044,31000841342.569416,1508016469.170687,polkadot,2021-09-26
28.74,29660694061.66691,1910397670.076767,polkadot,2021-09-27
27.678,28750637839.83791,1239547492.5131752,polkadot,2021-09-28
26.226,27312849334.235485,1133874857.2115479,polkadot,2021-09-29
27.328,28251846107.374012,1141653463.512733,polkadot,2021-09-30
28.618,29647004904.201897,946076212.7442867,polkadot,2021-10-01
31.979,33124711534.88856,1539100178.7016811,polkadot,2021-10-02
32.195,33366977888.09331,1093592994.3993373,polkadot,2021-10-03
32.2,33433185196.45586,981313959.1390123,polkadot,2021-10-04
31.185,32355047103.451736,1068187920.8816575,polkadot,2021-10-05
31.541,32811530483.494095,1153342607.52326,polkadot,2021-10-06
32.486,33631272711.70877,1673853881.1569786,polkadot,2021-10-07
33.831,35072084816.551285,2437285587.375258,polkadot,2021-10-08
33.37,34620498524.94477,1340022268.8006043,polkadot,2021-10-09
36.374,37802353613.87512,1629814362.5436416,polkadot,2021-10-10
34.343,35710512172.95275,1612950927.4838629,polkadot,2021-10-11
34.114,35325841250.25503,1433542116.6139305,polkadot,2021-10-12
35.13,36538467935.6122,1663686691.70196,polkadot,2021-10-13
41.728,43402384032.36916,4527734457.71567,polkadot,2021-10-14
40.721,42297076381.17521,2834739999.4049153,polkadot,2021-10-15
43.587,45369612052.93674,3340306020.12635,polkadot,2021-10-16
41.968,43859273192.05522,2044464416.564224,polkadot,2021-10-17
42.13,43742927172.28111,1678390358.3639565,polkadot,2021-10-18
41.142,42776996273.43379,1670187843.7146287,polkadot,2021-10-19
41.42,43172393924.76975,1362586696.1227024,polkadot,2021-10-20
44.553,46502735484.6576,2051643382.724359,polkadot,2021-10-21
43.002,44853525407.92835,2259319122.6516676,polkadot,2021-10-22
43.769,45743493577.48053,2422252174.461146,polkadot,2021-10-23
44.126,45949461091.81612,1133605760.2683647,polkadot,2021-10-24
42.524,44266068982.239525,1174173107.44725,polkadot,2021-10-25
44.593,46565972980.72428,1262328203.4107306,polkadot,2021-10-26
45.303,47076289145.008644,1663350142.7556872,polkadot,2021-10-27
40.488,42320923634.55647,2822544773.7466774,polkadot,2021-10-28
42.073,43915913929.21665,2837544491.9542346,polkadot,2021-10-29
44.124,46048093042.8942,2174026709.4708204,polkadot,2021-10-30
42.736,44630826101.60116,921954043.1230278,polkadot,2021-10-31
42.817,44886129168.90644,1166429150.4682539,polkadot,2021-11-01
50.093,52530888832.48173,4318501726.145254,polkadot,2021-11-02
51.278,53365191562.93175,2182640237.2542076,polkadot,2021-11-03
53.336,55783091481.4853,3252716884.514119,polkadot,2021-11-04
54.143,56578310063.025444,2697750494.53814,polkadot,2021-11-05
51.991,54378059923.014465,1720857363.0911849,polkadot,2021-11-06
52.078,54554740326.24517,1627969789.0787377,polkadot,2021-11-07
52.396,54856754672.34203,1340475200.6258733,polkadot,2021-11-08
53.393,56053826261.21133,1651861930.0147119,polkadot,2021-11-09
50.969,53615095611.95095,1748304840.7502017,polkadot,2021-11-10
46.996,49245687240.40879,3042657593.4231935,polkadot,2021-11-11
47.828,50255317535.37581,1783298683.2010467,polkadot,2021-11-12
46.115,48284481979.40985,1891156861.5722303,polkadot,2021-11-13
47.275,49560802050.11947,1068657955.267484,polkadot,2021-11-14
46.591,48616511838.581566,844253258.6828798,polkadot,2021-11-15
44.937,47241284463.34242,1101847678.233345,polkadot,2021-11-16
41.183,43398597488.69447,2820151302.868465,polkadot,2021-11-17
42.686,44819576742.965065,1788604885.741558,polkadot,2021-11-18
38.926,41137039675.124115,1985512677.7768087,polkadot,2021-11-19
41.429,43630032597.80758,1421375199.7158933,polkadot,2021-11-20
42.185,44503624182.3523,942752211.5820888,polkadot,2021-11-21
42.581,45167296661.409134,1105619165.4750638,polkadot,2021-11-22
39.46,41758139803.886024,1273900351.13475,polkadot,2021-11-23
40.894,43155813816.60871,1022163840.9830971,polkadot,2021-11-24
38.338,40623954497.32558,990884789.2227674,polkadot,2021-11-25
39.397,41769419055.51868,1061523199.1464257,polkadot,2021-11-26
34.607,36623738524.83695,1990184283.7149525,polkadot,2021-11-27
34.951,36923137591.07219,879872172.5632542,polkadot,2021-11-28
35.644,37772947847.735794,1345484276.184666,polkadot,2021-11-29
37.188,39610271572.13685,1096283142.8420017,polkadot,2021-11-30
38.003,40350744977.338905,1373406877.464189,polkadot,2021-12-01
36.699,38940235497.91298,1100787168.1851666,polkadot,2021-12-02
35.721,38020300996.14989,870059822.7496377,polkadot,2021-12-03
33.797,35994478947.066925,1176870278.2351947,polkadot,2021-12-04
29.278,31100610008.464878,2556537289.3265076,polkadot,2021-12-05
28.291,29998972084.677536,1275046140.7495067,polkadot,2021-12-06
28.276,30045183844.325577,1738242139.5823917,polkadot,2021-12-07
30.344,32206355695.974754,1579164770.1548488,polkadot,2021-12-08
29.817,31627251203.396294,1181804681.8365912,polkadot,2021-12-09
27.014,28884963331.479652,1069872318.3930647,polkadot,2021-12-10
26.558,28443367930.50603,1215820047.05959,polkadot,2021-12-11
27.745,29507420179.870304,1053957136.113929,polkadot,2021-12-12
29.56,31425235076.101345,754187548.973305,polkadot,2021-12-13
25.932,27635661681.994724,1099903245.3700864,polkadot,2021-12-14
26.182,27776696297.039307,1035781763.9881892,polkadot,2021-12-15
27.231,28682452365.937973,1427962620.7600164,polkadot,2021-12-16
26.003,27675798693.906647,1297342225.9638927,polkadot,2021-12-17
24.765,26416068626.617535,1006604899.8237394,polkadot,2021-12-18
25.556,27260000560.942574,750325433.6941878,polkadot,2021-12-19
24.803,26529707389.43836,618517652.2460241,polkadot,2021-12-20
24.236,25931679868.20374,789581277.3226116,polkadot,2021-12-21
25.275,27078881471.485497,752694540.9301143,polkadot,2021-12-22
27.288,29167743983.92905,1160469145.6087036,polkadot,2021-12-23
29.24,31173032224.78567,1315971444.8437622,polkadot,2021-12-24
28.158,30096279470.711548,876002452.4345791,polkadot,2021-12-25
28.949,31022208369.717255,562403880.4516754,polkadot,2021-12-26
31.421,33550554796.09437,1385818214.8027556,polkadot,2021-12-27
31.046,33302241419.428368,1440198029.352226,polkadot,2021-12-28
28.03,30133454586.661674,2004953651.9929783,polkadot,2021-12-29
26.747,28482916518.775734,1417025633.0025005,polkadot,2021-12-30
27.538,29412068041.195526,1056266379.5992932,polkadot,2021-12-31
26.737,28732998502.746273,1029198943.9670718,polkadot,2022-01-01
28.641,30517681838.453594,650806340.6952845,polkadot,2022-01-02
29.767,31944115354.77421,1076715455.9372327,polkadot,2022-01-03
30.152,32436340090.242737,1461765935.1203914,polkadot,2022-01-04
28.856,31537656135.75426,1312142515.8722835,polkadot,2022-01-05
26.888,28936275424.478165,1517014108.0554445,polkadot,2022-01-06
26.818,28843259208.714306,1281481231.3562808,polkadot,2022-01-07
24.967,26779237851.543533,2220537714.3123727,polkadot,2022-01-08
24.052,25923977117.20303,1258983747.847014,polkadot,2022-01-09
24.651,26407621531.276527,1087184419.1135013,polkadot,2022-01-10
23.773,25456977504.43002,1414107986.2645206,polkadot,2022-01-11
25.55,27475553928.56419,1276554183.5632813,polkadot,2022-01-12
27.349,29399262365.304707,1159766365.0459332,polkadot,2022-01-13
25.836,27917785563.580727,1118039838.0957701,polkadot,2022-01-14
27.749,29684561956.36822,1484988317.430836,polkadot,2022-01-15
27.779,29895862458.44073,915517798.381983,polkadot,2022-01-16
27.738,29789790006.807434,1049845646.3621527,polkadot,2022-01-17
25.752,27670413006.059025,1170420006.1762898,polkadot,2022-01-18
25.118,27020370467.037605,1087004448.6463797,polkadot,2022-01-19
24.163,26125537293.84224,957657579.364165,polkadot,2022-01-20
23.024,24969517569.592186,988320911.00652,polkadot,2022-01-21
19.574,21173684730.274296,1979544572.036382,polkadot,2022-01-22
18.287,19674934664.12584,2455316924.7197995,polkadot,2022-01-23
18.803,20234576752.466,1420665035.5397663,polkadot,2022-01-24
18.126,19558589660.8442,1955649017.7112184,polkadot,2022-01-25
18.54,19987558900.912,1234858143.1858609,polkadot,2022-01-26
18.105,19665313790.58067,1451660664.4299476,polkadot,2022-01-27
18.189,19501146889.39568,1020174861.693886,polkadot,2022-01-28
18.373,19806520731.82455,820374496.7826016,polkadot,2022-01-29
18.764,20151361693.38701,607122616.9946909,polkadot,2022-01-30
18.222,19651471274.50926,605567191.7940992,polkadot,2022-01-31
19.457,20922623770.2995,943068662.2311251,polkadot,2022-02-01
19.64,21259400427.022354,897937499.674754,polkadot,2022-02-02
18.843,20314239323.80025,981092196.1154816,polkadot,2022-02-03
18.763,20253940808.552387,747076284.5884506,polkadot,2022-02-04
20.494,21920795400.66965,936097374.8445774,polkadot,2022-02-05
21.411,23208237609.594383,1078480125.1055315,polkadot,2022-02-06
21.935,23630077327.0498,669179973.8590842,polkadot,2022-02-07
22.421,24285830156.680973,1094307998.8477252,polkadot,2022-02-08
21.717,23527048022.776833,1178072579.252564,polkadot,2022-02-09
21.958,23774347905.930065,727651466.613877,polkadot,2022-02-10
20.666,22480041052.512695,1058676685.0210963,polkadot,2022-02-11
18.984,20572029325.256985,992204806.4227159,polkadot,2022-02-12
18.815,20347060821.402138,702583071.2979032,polkadot,2022-02-13
18.841,20286774145.390427,520320760.0056092,polkadot,2022-02-14
18.732,20330586905.798527,605860012.7828761,polkadot,2022-02-15
20.168,21989212429.833023,648661043.8032804,polkadot,2022-02-16
19.832,21632674348.359264,651228108.5882292,polkadot,2022-02-17
18.124,19666147141.288696,729682828.0764459,polkadot,2022-02-18
17.869,19440501172.636116,662062096.4864421,polkadot,2022-02-19
17.926,19440770227.12013,431248077.2874277,polkadot,2022-02-20
16.948,18571831871.01635,654237821.1593908,polkadot,2022-02-21
16.213,17594587959.022434,939691993.3548201,polkadot,2022-02-22
16.582,17917639268.337646,823757048.9395145,polkadot,2022-02-23
16.037,17465416910.19338,918406607.3870813,polkadot,2022-02-24
16.104,17503655353.218777,1685419680.7506614,polkadot,2022-02-25
17.31,18908136701.357437,902436424.7650347,polkadot,2022-02-26
18.007,19504595248.591766,1059446587.4252287,polkadot,2022-02-27
17.516,19052243735.017506,987126257.7958626,polkadot,2022-02-28
18.943,20606771091.38648,1335777108.4068086,polkadot,2022-03-01
18.877,20556858846.838238,1246786555.9126437,polkadot,2022-03-02
18.608,20289899683.262436,841557855.3766359,polkadot,2022-03-03
18.035,19677291867.65052,793303761.699699,polkadot,2022-03-04
16.785,18360963628.261246,814224107.9201245,polkadot,2022-03-05
17.33,18883862709.2341,611717395.9555771,polkadot,2022-03-06
17.012,18560720716.930275,583143137.6472855,polkadot,2022-03-07
16.427,17862554741.695995,738284001.6916823,polkadot,2022-03-08
16.945,18508887744.591454,683767994.0548117,polkadot,2022-03-09
17.876,19560678405.51668,692867521.3571929,polkadot,2022-03-10
16.986,18530956722.802334,601179816.7222946,polkadot,2022-03-11
17.744,19500591095.318806,907000023.3657291,polkadot,2022-03-12
18.151,19856321187.00703,700110604.5677758,polkadot,2022-03-13
17.234,18826508207.97311,466836866.97416115,polkadot,2022-03-14
17.687,19307388269.832634,513960792.2023474,polkadot,2022-03-15
17.828,19542246751.84596,483167184.41158473,polkadot,2022-03-16
19.056,20882474607.959236,863021898.944217,polkadot,2022-03-17
18.755,20515847616.429142,572900134.7396764,polkadot,2022-03-18
19.014,20852676356.84929,538421869.0531887,polkadot,2022-03-19
19.346,21161039415.237484,599135365.0360895,polkadot,2022-03-20
18.646,20430937897.518433,489026278.92273843,polkadot,2022-03-21
18.788,20555627493.357197,510297791.81672853,polkadot,2022-03-22
20.366,22375580025.085613,858765012.0841838,polkadot,2022-03-23
20.98,22917058256.87239,950162625.406149,polkadot,2022-03-24
21.21,23287483814.445496,871015126.7953657,polkadot,2022-03-25
20.547,22536737974.604527,706999483.6571165,polkadot,2022-03-26
20.874,22895536369.104588,424587521.0171155,polkadot,2022-03-27
22.387,24508515096.40211,610987177.2090095,polkadot,2022-03-28
21.914,24285077478.31352,1042448625.9844141,polkadot,2022-03-29
22.404,24458395644.506012,982288122.1198189,polkadot,2022-03-30
22.512,24764137740.674706,926646920.3787513,polkadot,2022-03-31
21.319,23348056183.67952,986419411.9764845,polkadot,2022-04-01
21.997,24107462117.789444,958748664.9312756,polkadot,2022-04-02
22.685,25068600693.179695,1196992957.9850526,polkadot,2022-04-03
23.193,25454146154.2081,925170103.2173431,polkadot,2022-04-04
22.56,24809702948.170696,924348637.4240115,polkadot,2022-04-05
21.843,24170810469.617382,780485513.9069963,polkadot,2022-04-06
19.897,21884023993.94301,967317926.5029364,polkadot,2022-04-07
20.442,22592140089.39074,669734254.5340466,polkadot,2022-04-08
19.368,21245308735.687393,624597827.4739991,polkadot,2022-04-09
19.793,21776656313.102512,375847571.66456026,polkadot,2022-04-10
19.331,21519585779.975433,458928408.4588878,polkadot,2022-04-11
17.182,18983230927.236343,807966452.0830128,polkadot,2022-04-12
